purchase_order_id,order_date,supplier_id,component_id,quantity,received_quantity,defective_quantity,unit_cost_eur,delivery_delay_days,lithium_index,metals_index,industrial_energy_index
PO-004156,2025-11-27,SUP-002,CMP-000,3923,3923,55,30.93,6,101.27,103.35,107.3
PO-004600,2025-11-27,SUP-003,CMP-006,2620,2620,85,29.56,1,101.27,103.35,107.3
PO-000958,2025-11-27,SUP-008,CMP-008,5944,5944,172,18.94,4,101.27,103.35,107.3
PO-000740,2025-11-27,SUP-003,CMP-000,398,398,21,32.75,-1,101.27,103.35,107.3
PO-002210,2025-11-27,SUP-048,CMP-004,987,987,9,72.07,1,101.27,103.35,107.3
PO-001955,2025-11-27,SUP-018,CMP-000,5122,5122,72,30.43,3,101.27,103.35,107.3
PO-002994,2025-11-27,SUP-034,CMP-006,954,954,3,28.84,-4,101.27,103.35,107.3
PO-003208,2025-11-28,SUP-042,CMP-005,4904,4904,174,114.34,7,101.26,103.43,107.21
PO-001412,2025-11-28,SUP-043,CMP-004,4895,4895,69,80.09,9,101.26,103.43,107.21
PO-002752,2025-11-28,SUP-010,CMP-000,2177,2177,15,32.99,2,101.26,103.43,107.21
PO-001769,2025-11-28,SUP-033,CMP-001,1023,1023,21,10.01,2,101.26,103.43,107.21
PO-001743,2025-11-28,SUP-027,CMP-001,2692,2692,14,9.57,7,101.26,103.43,107.21
PO-001689,2025-11-29,SUP-021,CMP-002,2916,2916,39,4.89,5,101.25,103.52,107.11
PO-002878,2025-11-29,SUP-052,CMP-002,3423,3423,82,5.02,0,101.25,103.52,107.11
PO-002097,2025-11-29,SUP-051,CMP-009,4861,4861,70,12.75,2,101.25,103.52,107.11
PO-002826,2025-11-30,SUP-053,CMP-000,3177,3177,33,32.78,-1,101.24,103.6,107.02
PO-002030,2025-11-30,SUP-025,CMP-000,1879,1879,24,31.95,3,101.24,103.6,107.02
PO-000161,2025-12-01,SUP-045,CMP-006,3516,3516,22,31.1,-2,101.23,103.68,106.92
PO-001758,2025-12-01,SUP-014,CMP-002,327,327,1,4.94,0,101.23,103.68,106.92
PO-000190,2025-12-01,SUP-000,CMP-005,2440,2440,33,119.2,0,101.23,103.68,106.92
PO-001213,2025-12-01,SUP-050,CMP-007,4243,4243,35,42.41,0,101.23,103.68,106.92
PO-002449,2025-12-02,SUP-008,CMP-005,3242,3242,96,120.18,5,101.21,103.77,106.83
PO-001295,2025-12-02,SUP-045,CMP-006,3765,3765,11,29.62,-2,101.21,103.77,106.83
PO-002112,2025-12-02,SUP-020,CMP-006,4323,4323,36,26.97,0,101.21,103.77,106.83
PO-004050,2025-12-02,SUP-041,CMP-008,4227,4227,54,18.32,-3,101.21,103.77,106.83
PO-003033,2025-12-02,SUP-030,CMP-005,2387,2387,30,120.16,3,101.21,103.77,106.83
PO-004327,2025-12-02,SUP-028,CMP-001,2108,2108,43,10.04,0,101.21,103.77,106.83
PO-001727,2025-12-03,SUP-022,CMP-004,3165,3165,28,79.75,2,101.2,103.85,106.73
PO-000972,2025-12-03,SUP-051,CMP-005,3508,3508,36,120.83,-2,101.2,103.85,106.73
PO-003955,2025-12-03,SUP-030,CMP-004,2589,2589,18,73.78,4,101.2,103.85,106.73
PO-003360,2025-12-03,SUP-010,CMP-004,538,538,3,73.72,-4,101.2,103.85,106.73
PO-002278,2025-12-03,SUP-033,CMP-004,4334,4334,128,74.48,0,101.2,103.85,106.73
PO-002275,2025-12-04,SUP-032,CMP-000,4012,4012,41,31.28,3,101.19,103.93,106.64
PO-002438,2025-12-04,SUP-014,CMP-000,4825,4825,16,32.3,3,101.19,103.93,106.64
PO-001939,2025-12-04,SUP-029,CMP-000,3803,3803,92,31.12,0,101.19,103.93,106.64
PO-004456,2025-12-04,SUP-034,CMP-007,466,466,1,42.79,5,101.19,103.93,106.64
PO-001976,2025-12-04,SUP-016,CMP-008,355,355,5,19.24,1,101.19,103.93,106.64
PO-003055,2025-12-04,SUP-008,CMP-001,1348,1348,34,9.24,1,101.19,103.93,106.64
PO-003688,2025-12-04,SUP-011,CMP-000,883,883,24,31.96,-4,101.19,103.93,106.64
PO-004650,2025-12-05,SUP-033,CMP-005,5547,5547,70,119.51,-1,101.17,104.02,106.54
PO-001674,2025-12-05,SUP-017,CMP-006,4635,4635,65,30.19,2,101.17,104.02,106.54
PO-001027,2025-12-05,SUP-022,CMP-004,258,258,3,75.17,-3,101.17,104.02,106.54
PO-000382,2025-12-05,SUP-019,CMP-005,1431,1431,8,112.41,-4,101.17,104.02,106.54
PO-003776,2025-12-05,SUP-006,CMP-003,1860,1860,44,6.66,6,101.17,104.02,106.54
PO-000516,2025-12-05,SUP-014,CMP-009,4617,4617,38,13.34,4,101.17,104.02,106.54
PO-002119,2025-12-05,SUP-027,CMP-002,3887,3887,8,5.02,3,101.17,104.02,106.54
PO-002972,2025-12-05,SUP-032,CMP-008,3142,3142,50,18.68,2,101.17,104.02,106.54
PO-004001,2025-12-05,SUP-015,CMP-004,5642,5642,53,78.04,4,101.17,104.02,106.54
PO-000905,2025-12-05,SUP-041,CMP-006,3190,3190,69,27.62,0,101.17,104.02,106.54
PO-004163,2025-12-06,SUP-029,CMP-004,4852,4852,85,73.01,0,101.15,104.1,106.45
PO-001791,2025-12-06,SUP-039,CMP-009,2907,2907,24,12.87,5,101.15,104.1,106.45
PO-000447,2025-12-06,SUP-051,CMP-003,3282,3282,56,7.41,2,101.15,104.1,106.45
PO-004569,2025-12-06,SUP-006,CMP-002,2901,2901,84,5.01,1,101.15,104.1,106.45
PO-003437,2025-12-06,SUP-011,CMP-004,5296,5296,61,74.39,2,101.15,104.1,106.45
PO-004348,2025-12-06,SUP-015,CMP-009,5587,5587,148,13.24,5,101.15,104.1,106.45
PO-000090,2025-12-06,SUP-013,CMP-005,4886,4886,71,119.63,6,101.15,104.1,106.45
PO-001819,2025-12-07,SUP-040,CMP-009,3067,3067,29,13.15,3,101.14,104.19,106.35
PO-001439,2025-12-07,SUP-028,CMP-000,537,537,12,32.64,1,101.14,104.19,106.35
PO-003155,2025-12-07,SUP-017,CMP-000,599,599,4,38.2,-4,101.14,104.19,106.35
PO-003519,2025-12-07,SUP-015,CMP-004,5447,5447,70,76.47,2,101.14,104.19,106.35
PO-003195,2025-12-08,SUP-052,CMP-008,2807,2807,26,18.24,1,101.12,104.27,106.25
PO-001622,2025-12-08,SUP-017,CMP-001,5665,5665,49,9.75,4,101.12,104.27,106.25
PO-002833,2025-12-08,SUP-021,CMP-009,1281,1281,30,12.89,2,101.12,104.27,106.25
PO-002456,2025-12-08,SUP-039,CMP-000,285,285,2,32.61,2,101.12,104.27,106.25
PO-004697,2025-12-09,SUP-044,CMP-003,955,955,7,7.58,0,101.1,104.36,106.16
PO-000534,2025-12-09,SUP-051,CMP-008,2741,2741,46,18.85,5,101.1,104.36,106.16
PO-003550,2025-12-09,SUP-036,CMP-008,5158,5158,34,19.15,0,101.1,104.36,106.16
PO-002525,2025-12-09,SUP-038,CMP-005,1539,1539,10,121.22,2,101.1,104.36,106.16
PO-000199,2025-12-09,SUP-050,CMP-002,5959,5959,86,4.64,-1,101.1,104.36,106.16
PO-000354,2025-12-09,SUP-027,CMP-000,4883,4883,12,29.58,2,101.1,104.36,106.16
PO-004633,2025-12-09,SUP-045,CMP-007,5806,5806,34,44.24,1,101.1,104.36,106.16
PO-000527,2025-12-10,SUP-011,CMP-007,1584,1584,19,42.71,6,101.08,104.44,106.06
PO-003877,2025-12-11,SUP-045,CMP-000,3646,3646,15,31.64,-1,101.06,104.53,105.96
PO-000310,2025-12-11,SUP-009,CMP-002,5099,5099,56,5.03,1,101.06,104.53,105.96
PO-001776,2025-12-11,SUP-049,CMP-007,5795,5795,62,42.51,2,101.06,104.53,105.96
PO-003438,2025-12-11,SUP-040,CMP-001,1304,1304,6,9.55,1,101.06,104.53,105.96
PO-004467,2025-12-11,SUP-045,CMP-003,2528,2528,5,7.76,1,101.06,104.53,105.96
PO-002825,2025-12-12,SUP-024,CMP-004,2279,2279,42,75.22,2,101.04,104.61,105.87
PO-002063,2025-12-12,SUP-048,CMP-005,3640,3640,8,126.75,-1,101.04,104.61,105.87
PO-000098,2025-12-12,SUP-013,CMP-005,598,598,10,119.05,2,101.04,104.61,105.87
PO-002633,2025-12-12,SUP-028,CMP-009,4082,4082,97,13.39,1,101.04,104.61,105.87
PO-000375,2025-12-13,SUP-052,CMP-001,5803,5803,210,9.71,1,101.02,104.7,105.77
PO-002821,2025-12-13,SUP-004,CMP-004,3352,3352,17,75.65,3,101.02,104.7,105.77
PO-002953,2025-12-14,SUP-021,CMP-006,2712,2712,18,27.79,0,101.0,104.78,105.67
PO-001059,2025-12-14,SUP-004,CMP-001,1819,1819,16,9.54,-1,101.0,104.78,105.67
PO-003954,2025-12-14,SUP-019,CMP-004,2701,2701,20,76.32,2,101.0,104.78,105.67
PO-001806,2025-12-14,SUP-018,CMP-004,2411,2411,40,79.33,0,101.0,104.78,105.67
PO-003996,2025-12-14,SUP-026,CMP-001,2122,2122,53,9.56,1,101.0,104.78,105.67
PO-001143,2025-12-14,SUP-033,CMP-004,941,941,23,78.67,2,101.0,104.78,105.67
PO-003470,2025-12-14,SUP-005,CMP-001,2191,2191,103,9.61,2,101.0,104.78,105.67
PO-000299,2025-12-14,SUP-024,CMP-001,3072,3072,106,9.92,-1,101.0,104.78,105.67
PO-001966,2025-12-14,SUP-053,CMP-004,3846,3846,17,75.57,-1,101.0,104.78,105.67
PO-001618,2025-12-15,SUP-047,CMP-003,4929,4929,16,7.33,5,100.97,104.87,105.58
PO-000271,2025-12-15,SUP-002,CMP-006,5762,5762,193,28.78,3,100.97,104.87,105.58
PO-002439,2025-12-15,SUP-012,CMP-002,2173,2173,35,5.02,3,100.97,104.87,105.58
PO-004641,2025-12-16,SUP-011,CMP-006,2892,2892,22,28.9,1,100.95,104.95,105.48
PO-004131,2025-12-16,SUP-030,CMP-000,4857,4857,35,32.38,1,100.95,104.95,105.48
PO-003901,2025-12-16,SUP-035,CMP-005,1586,1586,11,119.07,2,100.95,104.95,105.48
PO-003244,2025-12-16,SUP-030,CMP-004,3270,3270,16,78.05,4,100.95,104.95,105.48
PO-004513,2025-12-17,SUP-022,CMP-006,4617,4617,65,29.17,-4,100.92,105.04,105.39
PO-002128,2025-12-17,SUP-036,CMP-007,4696,4696,69,41.55,0,100.92,105.04,105.39
PO-004649,2025-12-17,SUP-020,CMP-008,3892,3892,60,18.73,2,100.92,105.04,105.39
PO-000267,2025-12-17,SUP-046,CMP-004,2578,2578,118,75.04,4,100.92,105.04,105.39
PO-004247,2025-12-17,SUP-030,CMP-004,913,913,17,72.13,3,100.92,105.04,105.39
PO-003925,2025-12-17,SUP-053,CMP-002,5496,5496,63,4.63,1,100.92,105.04,105.39
PO-003254,2025-12-18,SUP-015,CMP-007,1533,1533,25,42.04,9,100.9,105.12,105.29
PO-003263,2025-12-18,SUP-023,CMP-004,1333,1333,17,76.13,1,100.9,105.12,105.29
PO-003223,2025-12-19,SUP-016,CMP-009,4403,4403,88,13.31,1,100.87,105.21,105.19
PO-001894,2025-12-19,SUP-026,CMP-004,3201,3201,105,77.36,1,100.87,105.21,105.19
PO-004284,2025-12-20,SUP-036,CMP-001,2599,2599,14,9.48,5,100.84,105.3,105.1
PO-003105,2025-12-20,SUP-048,CMP-003,4416,4416,22,7.7,-1,100.84,105.3,105.1
PO-004495,2025-12-20,SUP-026,CMP-000,1909,1909,49,31.82,3,100.84,105.3,105.1
PO-004519,2025-12-21,SUP-009,CMP-001,2111,2111,30,9.22,9,100.81,105.38,105.0
PO-000177,2025-12-22,SUP-042,CMP-002,4406,4406,67,5.16,4,100.78,105.47,104.9
PO-004739,2025-12-22,SUP-045,CMP-009,3125,3125,9,12.78,1,100.78,105.47,104.9
PO-001641,2025-12-22,SUP-052,CMP-009,2142,2142,42,12.41,0,100.78,105.47,104.9
PO-004342,2025-12-23,SUP-034,CMP-004,608,608,7,75.86,5,100.75,105.55,104.81
PO-003329,2025-12-23,SUP-014,CMP-004,1474,1474,7,74.45,3,100.75,105.55,104.81
PO-004579,2025-12-23,SUP-012,CMP-008,2089,2089,50,18.67,-3,100.75,105.55,104.81
PO-003957,2025-12-23,SUP-021,CMP-003,4919,4919,35,7.12,0,100.75,105.55,104.81
PO-003383,2025-12-24,SUP-021,CMP-005,3406,3406,33,124.54,-1,100.72,105.64,104.71
PO-002871,2025-12-24,SUP-031,CMP-004,5810,5810,240,74.09,3,100.72,105.64,104.71
PO-001575,2025-12-24,SUP-014,CMP-000,920,920,7,30.7,-2,100.72,105.64,104.71
PO-000022,2025-12-24,SUP-031,CMP-002,3647,3647,76,4.88,1,100.72,105.64,104.71
PO-001996,2025-12-24,SUP-002,CMP-004,2744,2744,119,73.36,3,100.72,105.64,104.71
PO-000495,2025-12-24,SUP-033,CMP-001,4432,4432,39,10.65,2,100.72,105.64,104.71
PO-002547,2025-12-24,SUP-024,CMP-007,4528,4528,169,39.9,-2,100.72,105.64,104.71
PO-000620,2025-12-24,SUP-046,CMP-009,2317,2317,32,13.15,3,100.72,105.64,104.71
PO-002978,2025-12-24,SUP-025,CMP-006,3779,3779,99,27.52,3,100.72,105.64,104.71
PO-000564,2025-12-25,SUP-000,CMP-006,1460,1460,15,26.59,3,100.69,105.72,104.61
PO-001853,2025-12-25,SUP-022,CMP-005,672,672,4,120.92,2,100.69,105.72,104.61
PO-004529,2025-12-25,SUP-017,CMP-000,1461,1461,27,34.06,0,100.69,105.72,104.61
PO-002831,2025-12-25,SUP-012,CMP-000,2620,2620,58,30.95,0,100.69,105.72,104.61
PO-000011,2025-12-25,SUP-010,CMP-000,1386,1386,7,32.87,2,100.69,105.72,104.61
PO-003590,2025-12-25,SUP-047,CMP-000,4780,4780,16,30.45,3,100.69,105.72,104.61
PO-001923,2025-12-26,SUP-048,CMP-004,5444,5444,17,73.92,-1,100.66,105.81,104.52
PO-001427,2025-12-26,SUP-009,CMP-005,3011,3011,23,107.97,2,100.66,105.81,104.52
PO-003069,2025-12-26,SUP-017,CMP-000,5640,5640,104,32.54,-3,100.66,105.81,104.52
PO-000331,2025-12-26,SUP-009,CMP-009,2674,2674,19,13.24,0,100.66,105.81,104.52
PO-002576,2025-12-26,SUP-033,CMP-003,3233,3233,76,7.51,0,100.66,105.81,104.52
PO-000800,2025-12-26,SUP-008,CMP-009,910,910,10,13.26,3,100.66,105.81,104.52
PO-001685,2025-12-27,SUP-005,CMP-003,2971,2971,60,7.44,2,100.62,105.89,104.42
PO-003160,2025-12-27,SUP-033,CMP-004,2465,2465,29,76.25,3,100.62,105.89,104.42
PO-003628,2025-12-27,SUP-049,CMP-002,982,982,19,4.93,0,100.62,105.89,104.42
PO-000008,2025-12-27,SUP-030,CMP-004,2749,2749,41,73.39,7,100.62,105.89,104.42
PO-001520,2025-12-27,SUP-003,CMP-007,1056,1056,22,43.21,2,100.62,105.89,104.42
PO-004249,2025-12-27,SUP-010,CMP-004,3309,3309,11,74.29,-1,100.62,105.89,104.42
PO-001613,2025-12-27,SUP-034,CMP-004,322,322,3,75.6,5,100.62,105.89,104.42
PO-000919,2025-12-28,SUP-017,CMP-002,3688,3688,48,5.07,4,100.59,105.97,104.33
PO-000082,2025-12-28,SUP-034,CMP-000,4989,4989,14,31.95,2,100.59,105.97,104.33
PO-002511,2025-12-28,SUP-035,CMP-008,2769,2769,12,18.14,3,100.59,105.97,104.33
PO-000460,2025-12-28,SUP-025,CMP-004,3893,3893,45,76.92,2,100.59,105.97,104.33
PO-002616,2025-12-29,SUP-045,CMP-004,4113,4113,13,78.6,2,100.55,106.06,104.23
PO-003717,2025-12-29,SUP-045,CMP-006,2927,2927,31,28.33,0,100.55,106.06,104.23
PO-002584,2025-12-29,SUP-017,CMP-001,3443,3443,89,9.71,-2,100.55,106.06,104.23
PO-002656,2025-12-30,SUP-021,CMP-000,1993,1993,105,29.4,0,100.52,106.14,104.13
PO-004274,2025-12-30,SUP-001,CMP-004,863,863,7,74.81,0,100.52,106.14,104.13
PO-004309,2025-12-30,SUP-018,CMP-004,5302,5302,87,70.59,-1,100.52,106.14,104.13
PO-001982,2025-12-30,SUP-051,CMP-001,5526,5526,69,9.98,2,100.52,106.14,104.13
PO-002848,2025-12-30,SUP-051,CMP-004,4369,4369,490,78.09,1,100.52,106.14,104.13
PO-000569,2025-12-31,SUP-037,CMP-005,2226,2226,14,120.22,2,100.48,106.23,104.04
PO-004582,2025-12-31,SUP-049,CMP-002,887,887,23,4.8,2,100.48,106.23,104.04
PO-001217,2025-12-31,SUP-000,CMP-004,690,690,5,71.91,4,100.48,106.23,104.04
PO-004461,2025-12-31,SUP-052,CMP-004,1151,1151,24,71.33,0,100.48,106.23,104.04
PO-003985,2026-01-01,SUP-033,CMP-004,3133,3133,138,75.15,2,100.44,106.31,103.94
PO-002419,2026-01-01,SUP-029,CMP-001,5565,5565,149,9.96,5,100.44,106.31,103.94
PO-004678,2026-01-01,SUP-010,CMP-001,4049,4049,21,9.55,3,100.44,106.31,103.94
PO-002173,2026-01-01,SUP-010,CMP-009,1420,1420,7,13.14,0,100.44,106.31,103.94
PO-003481,2026-01-01,SUP-038,CMP-001,4199,4199,75,9.78,3,100.44,106.31,103.94
PO-000322,2026-01-01,SUP-005,CMP-000,900,900,24,31.47,1,100.44,106.31,103.94
PO-002246,2026-01-01,SUP-016,CMP-008,556,556,19,18.76,1,100.44,106.31,103.94
PO-002139,2026-01-01,SUP-011,CMP-005,3766,3766,111,119.62,0,100.44,106.31,103.94
PO-002077,2026-01-01,SUP-000,CMP-002,4570,4570,99,5.11,0,100.44,106.31,103.94
PO-001029,2026-01-02,SUP-025,CMP-009,4385,4385,61,13.25,1,100.4,106.39,103.85
PO-004588,2026-01-02,SUP-032,CMP-006,2689,2689,43,28.93,4,100.4,106.39,103.85
PO-002487,2026-01-02,SUP-025,CMP-001,5878,5878,50,10.11,2,100.4,106.39,103.85
PO-004303,2026-01-02,SUP-049,CMP-005,1758,1758,32,121.5,1,100.4,106.39,103.85
PO-003941,2026-01-02,SUP-038,CMP-005,3797,3797,62,123.62,2,100.4,106.39,103.85
PO-003531,2026-01-03,SUP-010,CMP-001,2805,2805,19,9.84,3,100.37,106.47,103.76
PO-002543,2026-01-03,SUP-023,CMP-004,859,859,4,75.21,-1,100.37,106.47,103.76
PO-001559,2026-01-03,SUP-027,CMP-009,2944,2944,20,13.77,1,100.37,106.47,103.76
PO-003926,2026-01-03,SUP-027,CMP-004,5616,5616,13,77.49,3,100.37,106.47,103.76
PO-001697,2026-01-04,SUP-018,CMP-000,812,812,18,30.9,-2,100.32,106.56,103.66
PO-001460,2026-01-04,SUP-009,CMP-005,2144,2144,23,122.23,2,100.32,106.56,103.66
PO-000674,2026-01-04,SUP-045,CMP-005,2902,2902,12,121.59,1,100.32,106.56,103.66
PO-003141,2026-01-04,SUP-003,CMP-002,4868,4868,59,5.07,-2,100.32,106.56,103.66
PO-002920,2026-01-04,SUP-032,CMP-004,1764,1764,73,77.76,1,100.32,106.56,103.66
PO-003219,2026-01-05,SUP-048,CMP-007,5899,5899,39,43.29,0,100.28,106.64,103.57
PO-003882,2026-01-05,SUP-010,CMP-003,5842,5842,25,7.6,-4,100.28,106.64,103.57
PO-001906,2026-01-05,SUP-049,CMP-004,5771,5771,117,72.05,4,100.28,106.64,103.57
PO-003807,2026-01-06,SUP-049,CMP-005,2574,2574,35,109.46,0,100.24,106.72,103.47
PO-001943,2026-01-06,SUP-031,CMP-008,5631,5631,265,18.44,3,100.24,106.72,103.47
PO-000819,2026-01-06,SUP-038,CMP-004,1219,1219,28,74.45,2,100.24,106.72,103.47
PO-003140,2026-01-06,SUP-037,CMP-006,938,938,4,28.43,1,100.24,106.72,103.47
PO-000799,2026-01-06,SUP-043,CMP-004,3687,3687,45,79.52,4,100.24,106.72,103.47
PO-004262,2026-01-06,SUP-049,CMP-006,3701,3701,49,29.2,2,100.24,106.72,103.47
PO-002711,2026-01-07,SUP-013,CMP-001,4220,4220,72,9.94,0,100.2,106.8,103.38
PO-004614,2026-01-07,SUP-042,CMP-004,3813,3813,36,75.37,1,100.2,106.8,103.38
PO-001437,2026-01-07,SUP-042,CMP-005,1472,1472,14,124.82,1,100.2,106.8,103.38
PO-002416,2026-01-07,SUP-029,CMP-004,3492,3492,68,71.51,3,100.2,106.8,103.38
PO-003400,2026-01-07,SUP-018,CMP-004,2494,2494,71,74.51,-3,100.2,106.8,103.38
PO-000736,2026-01-08,SUP-029,CMP-001,4638,4638,117,9.36,2,100.16,106.88,103.29
PO-003945,2026-01-08,SUP-003,CMP-003,2284,2284,37,7.55,-1,100.16,106.88,103.29
PO-002626,2026-01-08,SUP-033,CMP-006,4492,4492,113,29.49,0,100.16,106.88,103.29
PO-000071,2026-01-08,SUP-051,CMP-003,1396,1396,22,7.47,-2,100.16,106.88,103.29
PO-004357,2026-01-08,SUP-017,CMP-005,3273,3273,61,121.28,-3,100.16,106.88,103.29
PO-000692,2026-01-08,SUP-005,CMP-009,4385,4385,100,13.22,0,100.16,106.88,103.29
PO-002768,2026-01-08,SUP-006,CMP-008,1273,1273,27,17.75,4,100.16,106.88,103.29
PO-003203,2026-01-09,SUP-000,CMP-004,2282,2282,45,76.38,-1,100.11,106.96,103.19
PO-004699,2026-01-09,SUP-027,CMP-004,2038,2038,6,76.29,6,100.11,106.96,103.19
PO-000848,2026-01-09,SUP-012,CMP-001,1868,1868,34,9.47,-1,100.11,106.96,103.19
PO-001510,2026-01-09,SUP-040,CMP-000,1861,1861,9,30.79,1,100.11,106.96,103.19
PO-002937,2026-01-10,SUP-038,CMP-004,5535,5535,82,79.72,2,100.07,107.04,103.1
PO-001233,2026-01-10,SUP-028,CMP-001,2120,2120,13,10.09,-1,100.07,107.04,103.1
PO-004414,2026-01-10,SUP-052,CMP-003,5832,5832,135,7.75,-1,100.07,107.04,103.1
PO-000141,2026-01-10,SUP-053,CMP-005,3952,3952,38,124.8,1,100.07,107.04,103.1
PO-000381,2026-01-10,SUP-034,CMP-009,4154,4154,14,13.29,3,100.07,107.04,103.1
PO-001981,2026-01-11,SUP-042,CMP-000,763,763,13,32.34,4,100.02,107.12,103.01
PO-002188,2026-01-11,SUP-027,CMP-009,3955,3955,6,13.07,3,100.02,107.12,103.01
PO-002593,2026-01-11,SUP-053,CMP-006,340,340,8,26.72,0,100.02,107.12,103.01
PO-004079,2026-01-12,SUP-009,CMP-002,3260,3260,50,4.67,4,99.97,107.2,102.92
PO-004485,2026-01-12,SUP-051,CMP-004,3859,3859,118,77.02,-1,99.97,107.2,102.92
PO-002359,2026-01-12,SUP-016,CMP-008,3456,3456,110,17.44,-3,99.97,107.2,102.92
PO-004389,2026-01-12,SUP-012,CMP-004,2228,2228,35,71.44,3,99.97,107.2,102.92
PO-003330,2026-01-12,SUP-029,CMP-009,573,573,13,12.31,-1,99.97,107.2,102.92
PO-004647,2026-01-13,SUP-026,CMP-005,3230,3230,62,115.41,2,99.92,107.28,102.82
PO-003405,2026-01-14,SUP-051,CMP-004,2286,2286,15,77.63,2,99.88,107.35,102.73
PO-000748,2026-01-14,SUP-002,CMP-007,562,562,32,42.98,0,99.88,107.35,102.73
PO-003126,2026-01-14,SUP-052,CMP-000,4558,4558,54,32.39,-4,99.88,107.35,102.73
PO-002942,2026-01-14,SUP-007,CMP-004,1388,1388,15,74.67,4,99.88,107.35,102.73
PO-001207,2026-01-14,SUP-018,CMP-007,258,258,4,41.88,-2,99.88,107.35,102.73
PO-000088,2026-01-15,SUP-048,CMP-006,5458,5458,14,30.04,1,99.83,107.43,102.64
PO-000871,2026-01-15,SUP-003,CMP-001,3281,3281,65,10.35,1,99.83,107.43,102.64
PO-001561,2026-01-15,SUP-006,CMP-007,2288,2288,46,42.89,3,99.83,107.43,102.64
PO-001764,2026-01-15,SUP-036,CMP-009,970,970,7,13.04,-1,99.83,107.43,102.64
PO-004267,2026-01-16,SUP-050,CMP-000,2594,2594,36,32.27,2,99.78,107.51,102.55
PO-002005,2026-01-16,SUP-046,CMP-000,4298,4298,56,31.46,10,99.78,107.51,102.55
PO-002615,2026-01-16,SUP-032,CMP-006,3552,3552,47,28.56,3,99.78,107.51,102.55
PO-001623,2026-01-17,SUP-051,CMP-004,5883,5883,96,74.93,1,99.73,107.58,102.46
PO-002776,2026-01-17,SUP-024,CMP-006,4603,4603,323,29.77,-1,99.73,107.58,102.46
PO-001480,2026-01-17,SUP-024,CMP-003,1320,1320,51,7.55,1,99.73,107.58,102.46
PO-002383,2026-01-17,SUP-033,CMP-001,1934,1934,44,9.76,-3,99.73,107.58,102.46
PO-000074,2026-01-17,SUP-029,CMP-000,2459,2459,44,29.58,5,99.73,107.58,102.46
PO-002013,2026-01-17,SUP-041,CMP-004,1643,1643,15,76.96,0,99.73,107.58,102.46
PO-002665,2026-01-17,SUP-000,CMP-003,1017,1017,10,7.66,0,99.73,107.58,102.46
PO-002114,2026-01-17,SUP-002,CMP-000,5186,5186,98,39.07,-1,99.73,107.58,102.46
PO-004229,2026-01-17,SUP-011,CMP-007,2668,2668,27,43.89,0,99.73,107.58,102.46
PO-004797,2026-01-17,SUP-037,CMP-007,3553,3553,15,44.21,3,99.73,107.58,102.46
PO-004452,2026-01-18,SUP-038,CMP-000,4499,4499,26,31.15,2,99.67,107.66,102.37
PO-003207,2026-01-18,SUP-033,CMP-007,4136,4136,87,42.67,0,99.67,107.66,102.37
PO-002261,2026-01-18,SUP-034,CMP-005,5177,5177,14,115.57,1,99.67,107.66,102.37
PO-001117,2026-01-18,SUP-028,CMP-004,2398,2398,40,77.15,1,99.67,107.66,102.37
PO-002008,2026-01-18,SUP-050,CMP-004,964,964,5,75.88,-3,99.67,107.66,102.37
PO-004589,2026-01-18,SUP-049,CMP-004,301,301,4,77.09,5,99.67,107.66,102.37
PO-003779,2026-01-18,SUP-010,CMP-007,1839,1839,11,45.36,4,99.67,107.66,102.37
PO-000976,2026-01-19,SUP-034,CMP-004,5024,5024,14,74.24,3,99.62,107.73,102.28
PO-000741,2026-01-19,SUP-050,CMP-007,5519,5519,117,41.5,2,99.62,107.73,102.28
PO-004270,2026-01-19,SUP-031,CMP-009,1584,1584,29,13.36,1,99.62,107.73,102.28
PO-001573,2026-01-19,SUP-007,CMP-004,3727,3727,36,71.83,2,99.62,107.73,102.28
PO-004625,2026-01-19,SUP-012,CMP-004,5299,5299,61,70.77,-2,99.62,107.73,102.28
PO-002269,2026-01-19,SUP-016,CMP-007,1623,1623,39,41.9,-1,99.62,107.73,102.28
PO-000315,2026-01-19,SUP-014,CMP-004,5888,5888,21,70.83,2,99.62,107.73,102.28
PO-003241,2026-01-19,SUP-011,CMP-002,3476,3476,57,5.07,3,99.62,107.73,102.28
PO-004561,2026-01-19,SUP-000,CMP-009,1133,1133,21,12.62,-3,99.62,107.73,102.28
PO-004112,2026-01-19,SUP-012,CMP-005,5337,5337,100,118.96,-1,99.62,107.73,102.28
PO-002167,2026-01-20,SUP-053,CMP-008,2080,2080,32,17.73,-4,99.57,107.8,102.19
PO-001985,2026-01-20,SUP-026,CMP-000,4072,4072,70,30.83,-1,99.57,107.8,102.19
PO-001345,2026-01-20,SUP-034,CMP-001,4820,4820,17,10.28,-1,99.57,107.8,102.19
PO-004098,2026-01-21,SUP-049,CMP-003,5080,5080,35,7.82,2,99.51,107.88,102.11
PO-000253,2026-01-21,SUP-034,CMP-007,5769,5769,36,41.62,1,99.51,107.88,102.11
PO-002303,2026-01-21,SUP-049,CMP-001,5304,5304,65,9.97,-4,99.51,107.88,102.11
PO-000739,2026-01-22,SUP-019,CMP-002,4716,4716,130,4.97,-4,99.46,107.95,102.02
PO-003117,2026-01-22,SUP-006,CMP-009,2716,2716,20,12.76,3,99.46,107.95,102.02
