purchase_order_id,order_date,supplier_id,component_id,quantity,received_quantity,defective_quantity,unit_cost_eur,delivery_delay_days,lithium_index,metals_index,industrial_energy_index,supplier_name,country,country_risk,contract_tier,component,commodity_family,standard_unit_cost_eur,commodity_exposure,energy_exposure,actual_spend_eur,standard_spend_eur,ppv_eur,price_variance_pct,defect_rate,on_time,month,anomaly_score,is_anomaly,anomaly_reason
PO-003744,2026-02-13,SUP-019,CMP-008,5563,5563,58,19.4,-3,98.06,109.32,100.23,Supplier A20,DE,12,Approved,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,107922.2,100134.0,7788.199999999997,7.777777777777772,0.010426029120977889,True,2026-02,0.72,False,Multivariate exception
PO-003116,2026-02-13,SUP-018,CMP-000,4297,4297,16,31.49,0,98.06,109.32,100.23,Supplier A19,CN,42,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,135312.53,133207.0,2105.529999999999,1.5806451612903283,0.0037235280428205724,True,2026-02,0.0,False,Multivariate exception
PO-004595,2026-02-13,SUP-007,CMP-007,3021,3021,27,42.32,4,98.06,109.32,100.23,Supplier A08,DE,12,Strategic,Module housing,Aluminium,42.0,0.18,0.26,127848.72,126882.0,966.7200000000012,0.7619047619047636,0.00893743793445879,False,2026-02,0.5723,False,Multivariate exception
PO-001390,2026-02-14,SUP-010,CMP-000,3455,3455,32,30.34,2,97.99,109.37,100.15,Supplier A11,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,104824.7,107105.0,-2280.300000000003,-2.1290322580645116,0.009261939218523878,True,2026-02,0.1908,False,Multivariate exception
PO-001343,2026-02-14,SUP-008,CMP-004,768,768,21,76.2,-3,97.99,109.37,100.15,Supplier A09,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,58521.600000000006,56832.0,1689.6000000000058,2.972972972972987,0.02734375,True,2026-02,0.9316,False,Multivariate exception
PO-003151,2026-02-14,SUP-052,CMP-000,3631,3631,114,34.11,-3,97.99,109.37,100.15,Supplier C01,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,123853.41,112561.0,11292.410000000003,10.032258064516132,0.03139630955659598,True,2026-02,1.5582,False,Multivariate exception
PO-003020,2026-02-15,SUP-003,CMP-001,612,612,12,10.17,0,97.92,109.42,100.08,Supplier A04,KR,21,Approved,Anode graphite,Graphite,9.4,0.47,0.13,6224.04,5752.8,471.2399999999998,8.191489361702132,0.0196078431372549,True,2026-02,0.8933,False,Multivariate exception
PO-000246,2026-02-15,SUP-049,CMP-007,902,902,11,40.31,1,97.92,109.42,100.08,Supplier B24,FI,9,Preferred,Module housing,Aluminium,42.0,0.18,0.26,36359.62,37884.0,-1524.3799999999974,-4.023809523809518,0.012195121951219513,True,2026-02,0.0,False,Multivariate exception
PO-000358,2026-02-15,SUP-019,CMP-005,1029,1029,45,116.19,2,97.92,109.42,100.08,Supplier A20,DE,12,Approved,Battery management system,Electronics,118.0,0.08,0.09,119559.51,121422.0,-1862.4900000000052,-1.5338983050847466,0.043731778425655975,True,2026-02,1.9591,False,High defect rate
PO-001729,2026-02-15,SUP-041,CMP-000,2495,2495,53,28.13,3,97.92,109.42,100.08,Supplier B16,SE,10,Strategic,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,70184.34999999999,77345.0,-7160.650000000009,-9.25806451612904,0.02124248496993988,False,2026-02,0.6669,False,Multivariate exception
PO-000052,2026-02-15,SUP-006,CMP-004,3988,3988,49,71.02,0,97.92,109.42,100.08,Supplier A07,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,283227.76,295112.0,-11884.23999999999,-4.02702702702703,0.012286860581745235,True,2026-02,0.0,False,Multivariate exception
PO-003947,2026-02-15,SUP-024,CMP-005,1425,1425,26,120.66,1,97.92,109.42,100.08,Supplier A25,PT,15,Strategic,Battery management system,Electronics,118.0,0.08,0.09,171940.5,168150.0,3790.5,2.2542372881355854,0.018245614035087718,True,2026-02,0.36,False,Multivariate exception
PO-003873,2026-02-16,SUP-043,CMP-008,5467,5467,45,18.46,3,97.85,109.47,100.01,Supplier B18,CZ,17,Approved,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,100920.82,98406.0,2514.820000000007,2.5555555555555554,0.008231205414304006,False,2026-02,0.3829,False,Multivariate exception
PO-000752,2026-02-16,SUP-013,CMP-001,1056,1056,9,10.06,3,97.85,109.47,100.01,Supplier A14,CN,42,Approved,Anode graphite,Graphite,9.4,0.47,0.13,10623.36,9926.4,696.960000000001,7.021276595744674,0.008522727272727272,False,2026-02,0.7282,False,Multivariate exception
PO-001299,2026-02-16,SUP-036,CMP-009,2329,2329,22,13.05,4,97.85,109.47,100.01,Supplier B11,DE,12,Strategic,Pack seal & insulation,Polymers,13.0,0.06,0.14,30393.45,30277.0,116.45000000000073,0.38461538461538325,0.009446114212108201,False,2026-02,0.5723,False,Multivariate exception
PO-004251,2026-02-17,SUP-024,CMP-007,2329,2329,36,41.21,-1,97.77,109.52,99.94,Supplier A25,PT,15,Strategic,Module housing,Aluminium,42.0,0.18,0.26,95978.09,97818.0,-1839.9100000000035,-1.8809523809523832,0.015457277801631602,True,2026-02,0.1861,False,Multivariate exception
PO-004010,2026-02-17,SUP-001,CMP-003,3418,3418,48,7.64,1,97.77,109.52,99.94,Supplier A02,PL,19,Preferred,Copper busbar,Copper,7.2,0.4,0.11,26113.52,24609.600000000002,1503.9199999999983,6.111111111111112,0.014043300175541252,True,2026-02,0.5098,False,Multivariate exception
PO-001905,2026-02-17,SUP-028,CMP-008,4897,4897,32,18.58,0,97.77,109.52,99.94,Supplier B03,CN,42,Approved,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,90986.26,88146.0,2840.2599999999948,3.222222222222215,0.006534613028384725,True,2026-02,0.1195,False,Multivariate exception
PO-001997,2026-02-18,SUP-042,CMP-009,5932,5932,99,12.89,-2,97.7,109.56,99.86,Supplier B17,DE,12,Approved,Pack seal & insulation,Polymers,13.0,0.06,0.14,76463.48000000001,77116.0,-652.5199999999895,-0.8461538461538409,0.016689143627781525,True,2026-02,0.2629,False,Multivariate exception
PO-003840,2026-02-18,SUP-038,CMP-002,848,848,6,4.98,0,97.7,109.56,99.86,Supplier B13,PT,15,Preferred,Cell casing,Aluminium,4.8,0.22,0.2,4223.04,4070.3999999999996,152.64000000000033,3.750000000000009,0.007075471698113208,True,2026-02,0.189,False,Multivariate exception
PO-003131,2026-02-19,SUP-051,CMP-004,944,944,41,72.29,-1,97.62,109.61,99.79,Supplier B26,KR,21,Approved,Battery cell,Multi-material,74.0,0.52,0.18,68241.76000000001,69856.0,-1614.2399999999907,-2.310810810810804,0.04343220338983051,True,2026-02,1.9311,False,High defect rate
PO-002815,2026-02-19,SUP-051,CMP-004,3777,3777,48,76.27,2,97.62,109.61,99.79,Supplier B26,KR,21,Approved,Battery cell,Multi-material,74.0,0.52,0.18,288071.79,279498.0,8573.789999999979,3.067567567567564,0.012708498808578236,True,2026-02,0.2155,False,Multivariate exception
PO-004460,2026-02-19,SUP-037,CMP-008,461,461,2,19.38,3,97.62,109.61,99.79,Supplier B12,CZ,17,Preferred,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,8934.18,8298.0,636.1800000000003,7.666666666666666,0.004338394793926247,False,2026-02,0.802,False,Multivariate exception
PO-001786,2026-02-19,SUP-017,CMP-004,1036,1036,17,75.06,3,97.62,109.61,99.79,Supplier A18,PL,19,Approved,Battery cell,Multi-material,74.0,0.52,0.18,77762.16,76664.0,1098.1600000000035,1.432432432432429,0.016409266409266408,False,2026-02,0.4537,False,Multivariate exception
PO-001068,2026-02-19,SUP-011,CMP-007,2640,2640,39,44.02,3,97.62,109.61,99.79,Supplier A12,DE,12,Preferred,Module housing,Aluminium,42.0,0.18,0.26,116212.8,110880.0,5332.800000000003,4.809523809523819,0.014772727272727272,False,2026-02,0.5236,False,Multivariate exception
PO-004603,2026-02-19,SUP-039,CMP-008,5767,5767,58,18.3,3,97.62,109.61,99.79,Supplier B14,PT,15,Preferred,High-voltage connector,Copper/Electronics,18.0,0.18,0.1,105536.1,103806.0,1730.1000000000058,1.6666666666666607,0.010057222125888677,False,2026-02,0.3816,False,Multivariate exception
PO-000107,2026-02-19,SUP-027,CMP-007,4916,4916,8,43.2,7,97.62,109.61,99.79,Supplier B02,CZ,17,Preferred,Module housing,Aluminium,42.0,0.18,0.26,212371.2,206472.0,5899.200000000012,2.857142857142869,0.0016273393002441008,False,2026-02,1.1469,False,Late delivery
PO-003204,2026-02-19,SUP-019,CMP-000,1647,1647,69,29.36,-2,97.62,109.61,99.79,Supplier A20,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,48355.92,51057.0,-2701.0800000000017,-5.290322580645168,0.04189435336976321,True,2026-02,1.8352,False,Multivariate exception
PO-003772,2026-02-20,SUP-033,CMP-004,734,734,17,75.97,1,97.55,109.65,99.73,Supplier B08,KR,21,Approved,Battery cell,Multi-material,74.0,0.52,0.18,55761.979999999996,54316.0,1445.979999999996,2.6621621621621516,0.02316076294277929,True,2026-02,0.6682,False,Multivariate exception
PO-000978,2026-02-20,SUP-032,CMP-006,5447,5447,65,29.23,1,97.55,109.65,99.73,Supplier B07,CZ,17,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,159215.81,152516.0,6699.809999999998,4.392857142857154,0.011933174224343675,True,2026-02,0.2738,False,Multivariate exception
PO-004106,2026-02-20,SUP-022,CMP-007,3971,3971,20,41.29,1,97.55,109.65,99.73,Supplier A23,DE,12,Preferred,Module housing,Aluminium,42.0,0.18,0.26,163962.59,166782.0,-2819.4100000000035,-1.6904761904761978,0.005036514731805591,True,2026-02,0.0,False,Multivariate exception
PO-000203,2026-02-20,SUP-009,CMP-004,3024,3024,41,73.68,4,97.55,109.65,99.73,Supplier A10,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,222808.32,223776.0,-967.679999999993,-0.432432432432428,0.013558201058201057,False,2026-02,0.5763,False,Multivariate exception
PO-001395,2026-02-20,SUP-052,CMP-007,4748,4748,65,43.18,4,97.55,109.65,99.73,Supplier C01,DE,12,Approved,Module housing,Aluminium,42.0,0.18,0.26,205018.63999999998,199416.0,5602.639999999985,2.8095238095238173,0.013689974726200505,False,2026-02,0.581,False,Multivariate exception
PO-002642,2026-02-21,SUP-023,CMP-000,402,402,1,30.44,4,97.47,109.7,99.66,Supplier A24,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,12236.880000000001,12462.0,-225.11999999999898,-1.806451612903226,0.0024875621890547263,False,2026-02,0.5723,False,Multivariate exception
PO-000056,2026-02-22,SUP-037,CMP-006,2481,2481,12,28.21,3,97.4,109.74,99.59,Supplier B12,CZ,17,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,69989.01000000001,69468.0,521.0100000000093,0.7500000000000062,0.0048367593712212815,False,2026-02,0.3816,False,Multivariate exception
PO-000378,2026-02-22,SUP-033,CMP-009,3937,3937,154,13.75,0,97.4,109.74,99.59,Supplier B08,KR,21,Approved,Pack seal & insulation,Polymers,13.0,0.06,0.14,54133.75,51181.0,2952.75,5.769230769230771,0.039116078232156466,True,2026-02,1.7231,False,Multivariate exception
PO-003074,2026-02-22,SUP-028,CMP-004,781,781,18,71.9,-1,97.4,109.74,99.59,Supplier B03,CN,42,Approved,Battery cell,Multi-material,74.0,0.52,0.18,56153.9,57794.0,-1640.0999999999985,-2.837837837837831,0.023047375160051217,True,2026-02,0.6596,False,Multivariate exception
PO-002087,2026-02-22,SUP-027,CMP-004,214,214,1,69.57,3,97.4,109.74,99.59,Supplier B02,CZ,17,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,14887.979999999998,15836.0,-948.0200000000023,-5.9864864864864975,0.004672897196261682,False,2026-02,0.3816,False,Multivariate exception
PO-003220,2026-02-22,SUP-045,CMP-004,977,977,9,77.89,-2,97.4,109.74,99.59,Supplier B20,DE,12,Approved,Battery cell,Multi-material,74.0,0.52,0.18,76098.53,72298.0,3800.529999999999,5.256756756756764,0.009211873080859774,True,2026-02,0.3877,False,Multivariate exception
PO-001781,2026-02-23,SUP-023,CMP-009,5672,5672,26,12.88,3,97.32,109.78,99.52,Supplier A24,DE,12,Approved,Pack seal & insulation,Polymers,13.0,0.06,0.14,73055.36,73736.0,-680.6399999999994,-0.9230769230769154,0.004583921015514809,False,2026-02,0.3816,False,Multivariate exception
PO-000901,2026-02-23,SUP-000,CMP-001,5617,5617,85,10.41,4,97.32,109.78,99.52,Supplier A01,HU,24,Preferred,Anode graphite,Graphite,9.4,0.47,0.13,58472.97,52799.8,5673.169999999998,10.744680851063837,0.0151326330781556,False,2026-02,1.2608,False,Multivariate exception
PO-002760,2026-02-24,SUP-020,CMP-003,4719,4719,33,7.57,-1,97.24,109.82,99.46,Supplier A21,KR,21,Preferred,Copper busbar,Copper,7.2,0.4,0.11,35722.83,33976.8,1746.0299999999988,5.138888888888893,0.006993006993006993,True,2026-02,0.3721,False,Multivariate exception
PO-000005,2026-02-24,SUP-049,CMP-009,5250,5250,170,13.41,1,97.24,109.82,99.46,Supplier B24,FI,9,Preferred,Pack seal & insulation,Polymers,13.0,0.06,0.14,70402.5,68250.0,2152.5,3.1538461538461515,0.03238095238095238,True,2026-02,1.2467,False,Multivariate exception
PO-003403,2026-02-24,SUP-016,CMP-004,4449,4449,32,75.7,-3,97.24,109.82,99.46,Supplier A17,CN,42,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,336789.3,329226.0,7563.299999999988,2.297297297297307,0.007192627556754327,True,2026-02,0.0,False,Multivariate exception
PO-003940,2026-02-24,SUP-019,CMP-000,5809,5809,116,32.84,0,97.24,109.82,99.46,Supplier A20,DE,12,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,190767.56000000003,180079.0,10688.560000000027,5.9354838709677615,0.01996901359958685,True,2026-02,0.668,False,Multivariate exception
PO-001075,2026-02-25,SUP-024,CMP-005,2409,2409,117,118.53,2,97.16,109.86,99.39,Supplier A25,PT,15,Strategic,Battery management system,Electronics,118.0,0.08,0.09,285538.77,284262.0,1276.7700000000186,0.44915254237287705,0.048567870485678705,True,2026-02,2.2596,False,High defect rate
PO-002459,2026-02-25,SUP-040,CMP-004,1304,1304,2,72.47,-1,97.16,109.86,99.39,Supplier B15,KR,21,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,94500.88,96496.0,-1995.1199999999953,-2.067567567567574,0.0015337423312883436,True,2026-02,0.0,False,Multivariate exception
PO-002884,2026-02-25,SUP-043,CMP-005,3494,3494,85,120.77,2,97.16,109.86,99.39,Supplier B18,CZ,17,Approved,Battery management system,Electronics,118.0,0.08,0.09,421970.38,412292.0,9678.380000000005,2.347457627118632,0.024327418431597022,True,2026-02,0.7636,False,Multivariate exception
PO-001904,2026-02-25,SUP-024,CMP-002,638,638,12,4.42,2,97.16,109.86,99.39,Supplier A25,PT,15,Strategic,Cell casing,Aluminium,4.8,0.22,0.2,2819.96,3062.4,-242.44000000000005,-7.916666666666661,0.018808777429467086,True,2026-02,0.4388,False,Multivariate exception
PO-000658,2026-02-26,SUP-027,CMP-005,987,987,4,117.21,6,97.08,109.9,99.33,Supplier B02,CZ,17,Preferred,Battery management system,Electronics,118.0,0.08,0.09,115686.26999999999,116466.0,-779.7300000000105,-0.6694915254237377,0.004052684903748734,False,2026-02,0.9539,False,Multivariate exception
PO-001869,2026-02-26,SUP-020,CMP-004,4560,4560,16,88.02,3,97.08,109.9,99.33,Supplier A21,KR,21,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,401371.19999999995,337440.0,63931.19999999995,18.94594594594594,0.0035087719298245615,False,2026-02,2.2253,False,High unit-price variance
PO-004703,2026-02-26,SUP-027,CMP-003,2134,2134,8,7.36,4,97.08,109.9,99.33,Supplier B02,CZ,17,Preferred,Copper busbar,Copper,7.2,0.4,0.11,15706.24,15364.800000000001,341.4399999999987,2.2222222222222143,0.0037488284910965324,False,2026-02,0.5723,False,Multivariate exception
PO-002880,2026-02-27,SUP-041,CMP-007,2426,2426,22,44.29,-3,97.0,109.93,99.26,Supplier B16,SE,10,Strategic,Module housing,Aluminium,42.0,0.18,0.26,107447.54,101892.0,5555.539999999994,5.452380952380942,0.009068425391591096,True,2026-02,0.4135,False,Multivariate exception
PO-003828,2026-02-27,SUP-038,CMP-004,4087,4087,59,73.19,4,97.0,109.93,99.26,Supplier B13,PT,15,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,299127.52999999997,302438.0,-3310.4700000000303,-1.0945945945946,0.014436016638120872,False,2026-02,0.5853,False,Multivariate exception
PO-000301,2026-02-27,SUP-047,CMP-000,2675,2675,30,32.67,4,97.0,109.93,99.26,Supplier B22,HU,24,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,87392.25,82925.0,4467.25,5.387096774193556,0.011214953271028037,False,2026-02,0.701,False,Multivariate exception
PO-002312,2026-02-27,SUP-012,CMP-004,3942,3942,110,78.65,-1,97.0,109.93,99.26,Supplier A13,HU,24,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,310038.30000000005,291708.0,18330.300000000047,6.283783783783781,0.027904616945712835,True,2026-02,1.0955,False,Multivariate exception
PO-001631,2026-02-27,SUP-053,CMP-007,908,908,3,44.83,3,97.0,109.93,99.26,Supplier C02,CZ,17,Preferred,Module housing,Aluminium,42.0,0.18,0.26,40705.64,38136.0,2569.6399999999994,6.738095238095232,0.003303964757709251,False,2026-02,0.6967,False,Multivariate exception
PO-003750,2026-02-28,SUP-000,CMP-006,1281,1281,17,30.23,0,96.92,109.97,99.2,Supplier A01,HU,24,Preferred,Thermal management plate,Aluminium,28.0,0.16,0.24,38724.63,35868.0,2856.6299999999974,7.964285714285713,0.01327088212334114,True,2026-02,0.7463,False,Multivariate exception
PO-003729,2026-02-28,SUP-024,CMP-002,3559,3559,61,5.22,-1,96.92,109.97,99.2,Supplier A25,PT,15,Strategic,Cell casing,Aluminium,4.8,0.22,0.2,18577.98,17083.2,1494.7799999999988,8.749999999999991,0.01713964596796853,True,2026-02,0.8967,False,Multivariate exception
PO-002691,2026-03-01,SUP-035,CMP-005,2819,2819,17,122.46,4,96.84,110.0,99.14,Supplier B10,KR,21,Strategic,Battery management system,Electronics,118.0,0.08,0.09,345214.74,332642.0,12572.73999999999,3.779661016949154,0.006030507272082299,False,2026-03,0.604,False,Multivariate exception
PO-003923,2026-03-01,SUP-026,CMP-005,1856,1856,41,118.99,6,96.84,110.0,99.14,Supplier B01,DE,12,Approved,Battery management system,Electronics,118.0,0.08,0.09,220845.44,219008.0,1837.4400000000023,0.8389830508474638,0.02209051724137931,False,2026-03,1.1268,False,Multivariate exception
PO-003026,2026-03-01,SUP-041,CMP-009,5261,5261,33,12.99,-1,96.84,110.0,99.14,Supplier B16,SE,10,Strategic,Pack seal & insulation,Polymers,13.0,0.06,0.14,68340.39,68393.0,-52.61000000000058,-0.07692307692307443,0.006272571754419312,True,2026-03,0.0,False,Multivariate exception
PO-000374,2026-03-01,SUP-041,CMP-000,590,590,11,32.03,-1,96.84,110.0,99.14,Supplier B16,SE,10,Strategic,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,18897.7,18290.0,607.7000000000007,3.3225806451612883,0.01864406779661017,True,2026-03,0.4071,False,Multivariate exception
PO-004508,2026-03-01,SUP-022,CMP-000,4202,4202,41,30.55,0,96.84,110.0,99.14,Supplier A23,DE,12,Preferred,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,128371.1,130262.0,-1890.8999999999942,-1.4516129032258074,0.009757258448357925,True,2026-03,0.0,False,Multivariate exception
PO-004321,2026-03-01,SUP-018,CMP-007,488,488,6,44.19,-1,96.84,110.0,99.14,Supplier A19,CN,42,Preferred,Module housing,Aluminium,42.0,0.18,0.26,21564.719999999998,20496.0,1068.7199999999975,5.214285714285705,0.012295081967213115,True,2026-03,0.3821,False,Multivariate exception
PO-003916,2026-03-01,SUP-026,CMP-005,5988,5988,154,115.71,1,96.84,110.0,99.14,Supplier B01,DE,12,Approved,Battery management system,Electronics,118.0,0.08,0.09,692871.48,706584.0,-13712.520000000019,-1.9406779661017004,0.02571810287241149,True,2026-03,0.8262,False,Multivariate exception
PO-002115,2026-03-02,SUP-049,CMP-004,2789,2789,70,69.07,5,96.76,110.04,99.08,Supplier B24,FI,9,Preferred,Battery cell,Multi-material,74.0,0.52,0.18,192636.22999999998,206386.0,-13749.770000000019,-6.662162162162167,0.02509860164933668,False,2026-03,1.0966,False,Multivariate exception
PO-002970,2026-03-02,SUP-024,CMP-004,3087,3087,73,70.71,3,96.76,110.04,99.08,Supplier A25,PT,15,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,218281.77,228438.0,-10156.23000000001,-4.445945945945951,0.02364755425979916,False,2026-03,0.7946,False,Multivariate exception
PO-003205,2026-03-02,SUP-013,CMP-000,4678,4678,103,31.64,-1,96.76,110.04,99.08,Supplier A14,CN,42,Approved,Cathode active material,Lithium/Nickel,31.0,0.58,0.16,148011.92,145018.0,2993.920000000013,2.0645161290322678,0.02201795639162035,True,2026-03,0.5953,False,Multivariate exception
PO-004558,2026-03-02,SUP-038,CMP-007,4469,4469,63,43.27,1,96.76,110.04,99.08,Supplier B13,PT,15,Preferred,Module housing,Aluminium,42.0,0.18,0.26,193373.63,187698.0,5675.630000000005,3.0238095238095397,0.014097113448198702,True,2026-03,0.1377,False,Multivariate exception
PO-002489,2026-03-03,SUP-041,CMP-004,3566,3566,49,72.51,-1,96.68,110.07,99.02,Supplier B16,SE,10,Strategic,Battery cell,Multi-material,74.0,0.52,0.18,258570.66000000003,263884.0,-5313.339999999967,-2.0135135135135096,0.013740886146943354,True,2026-03,0.079,False,Multivariate exception
PO-002758,2026-03-03,SUP-016,CMP-009,4787,4787,42,13.05,0,96.68,110.07,99.02,Supplier A17,CN,42,Preferred,Pack seal & insulation,Polymers,13.0,0.06,0.14,62470.350000000006,62231.0,239.35000000000582,0.38461538461538325,0.008773762272822228,True,2026-03,0.0,False,Multivariate exception
